run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,probe_seed,ckpt_path,train_manifest,eval_manifest
baseline_256_bs24_2gpu_step1000k,1000000,8,1.0,cath,,1000,3190,,,,,C,0.6932559825960841,0.44022501102159195,0.916512087702085,5,434,1379,1379,0,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,8,1.0,cath,,1000,3190,,,,,A,0.3835920177383592,0.18970051076643019,0.819575430561951,19,426,1379,1353,26,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,8,1.0,cath,,1000,3190,,,,,T,0.32160804020100503,0.13376382522429855,0.7049872063065977,38,273,1379,796,583,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,9,1.0,cath,,1000,3190,,,,,C,0.6845540246555475,0.4369102961230292,0.9039734420248622,5,434,1379,1379,0,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,9,1.0,cath,,1000,3190,,,,,A,0.39320029563932,0.1978115053040137,0.6967452346873445,19,426,1379,1353,26,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,9,1.0,cath,,1000,3190,,,,,T,0.3241206030150754,0.14114613776378837,0.627546348637201,38,273,1379,796,583,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,0,1.0,cath,,1000,3190,,,,,C,0.6507352941176471,0.48833775310482885,0.8125554737527935,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,0,1.0,cath,,1000,3190,,,,,A,0.3197226502311248,0.17937665199512978,0.6773746267661538,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,0,1.0,cath,,1000,3190,,,,,T,0.2396486825595985,0.09148324461514239,0.6315899462887922,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,1,1.0,cath,,1000,3190,,,,,C,0.7286764705882353,0.5494820534339178,0.8731913870047008,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,1,1.0,cath,,1000,3190,,,,,A,0.3543913713405239,0.19995648896482915,0.7410921164480297,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,1,1.0,cath,,1000,3190,,,,,T,0.26348808030112925,0.1022145953645382,0.6709273648853309,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,2,1.0,cath,,1000,3190,,,,,C,0.7360294117647059,0.5559435269434876,0.9041260000986824,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,2,1.0,cath,,1000,3190,,,,,A,0.40600924499229585,0.23706648974359215,0.7835670396254781,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,2,1.0,cath,,1000,3190,,,,,T,0.33500627352572143,0.1433889662643004,0.6922417252332134,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,3,1.0,cath,,1000,3190,,,,,C,0.7316176470588235,0.5549252094789212,0.9193672048092978,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,3,1.0,cath,,1000,3190,,,,,A,0.401386748844376,0.23595186677011432,0.80356394292496,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,3,1.0,cath,,1000,3190,,,,,T,0.3299874529485571,0.14566098933632646,0.7181052161628643,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,4,1.0,cath,,1000,3190,,,,,C,0.7301470588235294,0.5526899236339422,0.924070124865639,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,4,1.0,cath,,1000,3190,,,,,A,0.39368258859784283,0.2335405487088727,0.8051273252824592,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,4,1.0,cath,,1000,3190,,,,,T,0.32747804265997493,0.14732040326074478,0.7194694829319045,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,5,1.0,cath,,1000,3190,,,,,C,0.7323529411764705,0.5931036369279866,0.9224067552189413,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,5,1.0,cath,,1000,3190,,,,,A,0.3975346687211094,0.2352436743408277,0.8158113662715774,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,5,1.0,cath,,1000,3190,,,,,T,0.3199498117942284,0.14657194608768673,0.7205247514779934,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,6,1.0,cath,,1000,3190,,,,,C,0.7345588235294118,0.5946237251468182,0.9241789099360584,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
