run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,ckpt_path,train_manifest,eval_manifest
baseline_256_ep21,400000,0,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.11413031071424484,0.06726384260808992,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,1,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.14159058034420013,0.08394858926675769,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,2,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.14416497945785522,0.08508906370988549,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,3,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.13240426778793335,0.08037454452028933,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,4,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.13249292969703674,0.07485513741415979,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,5,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.13218829035758972,0.07714253487178316,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,6,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.13083960115909576,0.07686800124302512,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,7,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.1309969276189804,0.07017710691331645,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,8,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.13154898583889008,0.0750601098955164,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,9,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.12827235460281372,0.07176981543122987,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,0,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.1271839439868927,0.07168038475319691,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,1,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.1644526869058609,0.10025938597750424,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,2,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.17685699462890625,0.11344020147814311,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,3,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.19178566336631775,0.12591415926099908,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,4,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.19713039696216583,0.13211197321785584,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,5,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.20136958360671997,0.1361019441228875,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,6,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.2005000114440918,0.13833002945266887,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,7,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.19863642752170563,0.1409813024725759,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,8,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.19578313827514648,0.138597134809825,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_ep20,200000,9,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.18976475298404694,0.1279661279108656,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000020_step=000000200000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step400k,400000,0,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.12725545465946198,0.06617529679688713,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000040_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step400k,400000,1,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.15768058598041534,0.09497951330241389,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000040_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step400k,400000,2,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.17281661927700043,0.11145596795945782,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000040_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step400k,400000,3,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.19485348463058472,0.13270070923727023,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000040_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step400k,400000,4,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.20384100079536438,0.14494390628449735,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000040_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step400k,400000,5,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.2121892124414444,0.1512751908448456,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000040_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step400k,400000,6,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.21151414513587952,0.15563666457920544,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000040_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step400k,400000,7,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.20633673667907715,0.14646540172049,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000040_step=000000400000-EMA.ckpt,train_v1,eval_v1
