repa_l4_256_per_residue_bs24_2gpu_step1300k	/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_l4_256_per_residue_bs24_2gpu/checkpoints/chk_epoch=00000113_step=000001300000-EMA.ckpt	inference/paper/inference_fid_60m_paper
repa_l4_256_per_residue_random_bs24_2gpu_step1300k	/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_l4_256_per_residue_random_bs24_2gpu/checkpoints/chk_epoch=00000113_step=000001300000-EMA.ckpt	inference/paper/inference_fid_60m_paper
repa_l9_afdb_256_step1300k	/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_l9_256_afdb_per_residue/checkpoints/chk_epoch=00000135_step=000001300000-EMA.ckpt	inference/paper/inference_fid_60m_paper
repa_mpnn_l4_afdb_256_step1300k	/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_mpnn_l4_256_afdb_per_residue/checkpoints/chk_epoch=00000135_step=000001300000-EMA.ckpt	inference/paper/inference_fid_60m_paper
