run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,ckpt_path,train_manifest,eval_manifest
baseline_128_bs80_step200k,200000,0,1.0,cath,,1000,1237,,,,,C,0.7427937915742794,0.48254807236904423,0.8819367069281034,5,385,451,451,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,0,1.0,cath,,1000,1237,,,,,A,0.4147982062780269,0.23131299172979988,0.6922229693653293,14,379,451,446,5,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,0,1.0,cath,,1000,1237,,,,,T,0.23322683706070288,0.11605551194537966,0.6020142865468773,36,263,451,313,138,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,0,1.0,inverse_folding,linear,1000,1237,,,,,,,,,,,,,,0.09450232982635498,0.04542058972342881,112484,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,0,1.0,dihedral,linear,1000,1237,,,,,,,,,,,,,,,,,32.035797119140625,56.63367462158203,44.33473587036133,112484,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,1,1.0,cath,,1000,1237,,,,,C,0.738359201773836,0.4924883218803814,0.8953192950192953,5,385,451,451,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,1,1.0,cath,,1000,1237,,,,,A,0.42152466367713004,0.240088922139912,0.7368919524996759,14,379,451,446,5,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,1,1.0,cath,,1000,1237,,,,,T,0.25559105431309903,0.11619681080021763,0.6257078270540306,36,263,451,313,138,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,1,1.0,inverse_folding,linear,1000,1237,,,,,,,,,,,,,,0.1092955470085144,0.05917682077351536,112484,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,1,1.0,dihedral,linear,1000,1237,,,,,,,,,,,,,,,,,31.499940872192383,46.008148193359375,38.75404453277588,112484,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,2,1.0,cath,,1000,1237,,,,,C,0.7472283813747228,0.5197541932400316,0.9050773278792504,5,385,451,451,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
baseline_128_bs80_step200k,200000,2,1.0,cath,,1000,1237,,,,,A,0.43946188340807174,0.24097537365418184,0.7545494940162217,14,379,451,446,5,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_clean_v1,eval_v1
