n_residues,rg,bond_mean,bond_std,bond_max_dev,angle_mean,angle_std,clash_rate,end_to_end,mode,sample_idx
256,19.650840759277344,3.860078811645508,0.18273387849330902,0.7417285442352295,96.01554107666016,10.79353141784668,0.0,61.69103240966797,eager_bf16,19
256,17.274904251098633,3.853487491607666,0.19395475089550018,0.6667325496673584,106.05620574951172,17.521913528442383,0.0,42.373695373535156,eager_bf16,20
256,16.971464157104492,3.8197786808013916,0.18486885726451874,0.709367036819458,101.41846466064453,15.184028625488281,0.0,14.02762508392334,eager_bf16,21
256,18.942777633666992,3.822871208190918,0.18635840713977814,0.7831346988677979,96.0290756225586,10.291144371032715,0.0,48.101497650146484,eager_bf16,22
256,17.464561462402344,3.814457416534424,0.18541374802589417,0.6638131141662598,99.41006469726562,13.330673217773438,0.0,46.818641662597656,eager_bf16,23
256,17.204252243041992,3.8253238201141357,0.16731396317481995,0.4899590015411377,96.44428253173828,9.58753776550293,0.0,13.845841407775879,eager_bf16,24
256,19.224855422973633,3.8284456729888916,0.1880696713924408,0.6822643280029297,101.01760864257812,15.71838665008545,0.0,49.164527893066406,eager_bf16,25
256,17.33646011352539,3.815584182739258,0.17266565561294556,0.6395649909973145,99.06443786621094,12.81615924835205,0.0,42.75315475463867,eager_bf16,26
256,17.883703231811523,3.8191871643066406,0.16582073271274567,0.9403054714202881,98.52127075195312,13.056201934814453,0.0,11.870844841003418,eager_bf16,27
256,17.180517196655273,3.8116812705993652,0.17140281200408936,0.5110552310943604,98.1476058959961,12.64053726196289,0.0,42.580257415771484,eager_bf16,28
256,17.47538185119629,3.808781862258911,0.162521630525589,0.619255781173706,97.29446411132812,10.77995777130127,0.0,56.72174835205078,eager_bf16,29
256,17.888290405273438,3.8403756618499756,0.1814463585615158,0.5948653221130371,96.32363891601562,10.657708168029785,0.0,27.189411163330078,eager_bf16,30
256,17.88850975036621,3.839662790298462,0.17837783694267273,0.7357027530670166,101.79058074951172,15.823748588562012,0.0,57.03754425048828,eager_bf16,31
256,17.06269645690918,3.8414478302001953,0.17944654822349548,0.6998574733734131,106.19664764404297,16.8319091796875,0.0,39.43393325805664,eager_bf16,32
256,17.416072845458984,3.8200128078460693,0.1828424483537674,0.748037576675415,97.76307678222656,12.51379108428955,0.0,26.61478614807129,eager_bf16,33
256,19.408998489379883,3.853928565979004,0.1862075924873352,0.6793081760406494,102.07323455810547,14.87219524383545,0.0,40.215518951416016,eager_bf16,34
256,18.8896427154541,3.818351984024048,0.1790919154882431,0.6126296520233154,97.48519134521484,11.050691604614258,3.087849312953528e-05,44.01564025878906,eager_bf16,35
256,17.978960037231445,3.8403334617614746,0.1685277372598648,0.573345422744751,103.92018127441406,16.920528411865234,0.0,49.77388000488281,eager_bf16,36
256,18.633329391479492,3.8328092098236084,0.19177615642547607,0.9044859409332275,103.95280456542969,16.08594512939453,0.0,39.17441177368164,eager_bf16,37
