run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,probe_seed,ckpt_path,train_manifest,eval_manifest
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,cath,,1000,325,,,,,C,0.5833333333333334,0.4771524771524772,0.729080291735097,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,cath,,1000,325,,,,,A,0.2463768115942029,0.14884114188019112,0.6062161520730344,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,cath,,1000,325,,,,,T,0.175,0.04743589743589744,0.5382364772101902,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.10083121806383133,0.05478885544378824,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,29.876667022705078,78.32817840576172,54.1024227142334,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,cath,,1000,325,,,,,C,0.625,0.535448717948718,0.8402757837050763,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,cath,,1000,325,,,,,A,0.2753623188405797,0.1688169318604101,0.684030877593069,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,cath,,1000,325,,,,,T,0.15,0.04321196045333977,0.6025920537731595,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.10080812871456146,0.06815328316259309,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,32.851016998291016,68.25453186035156,50.55277442932129,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,cath,,1000,325,,,,,C,0.6666666666666666,0.5858139822134387,0.9023369851470997,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,cath,,1000,325,,,,,A,0.34782608695652173,0.2043223443223443,0.7689020793220008,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,cath,,1000,325,,,,,T,0.325,0.16011904761904763,0.7143638169248204,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.11491572111845016,0.08097564122799646,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,32.363468170166016,33.38179397583008,32.87263107299805,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,cath,,1000,325,,,,,C,0.6666666666666666,0.6074119807497467,0.8763004617274288,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,cath,,1000,325,,,,,A,0.34782608695652173,0.18596331205026856,0.8143992740296951,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,cath,,1000,325,,,,,T,0.3,0.15224608361863262,0.7132838775049951,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.1232740730047226,0.09580688804750333,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,42.39735412597656,42.828575134277344,42.61296463012695,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,cath,,1000,325,,,,,C,0.6666666666666666,0.5835828767397216,0.8860678540678235,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,cath,,1000,325,,,,,A,0.391304347826087,0.22601844109996283,0.8524250731388681,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,cath,,1000,325,,,,,T,0.325,0.15339274111203935,0.7164284317155847,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.12371277064085007,0.0972905690490304,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,46.00538635253906,43.44532012939453,44.7253532409668,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,cath,,1000,325,,,,,C,0.6805555555555556,0.621002024291498,0.9137267981908782,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,cath,,1000,325,,,,,A,0.42028985507246375,0.27194230889883064,0.8374570143422373,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,cath,,1000,325,,,,,T,0.35,0.1796221322537112,0.6975745627259771,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.12352805584669113,0.09338125242914397,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,49.32707214355469,52.584251403808594,50.95566177368164,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,cath,,1000,325,,,,,C,0.6944444444444444,0.6298864908887305,0.9211657087449522,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,cath,,1000,325,,,,,A,0.42028985507246375,0.26924603174603173,0.8352565121937879,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,cath,,1000,325,,,,,T,0.35,0.17296946068875893,0.6857713541029821,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.1150311678647995,0.08960346200683768,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,56.45796585083008,54.738136291503906,55.59805107116699,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,cath,,1000,325,,,,,C,0.6805555555555556,0.6166228698837395,0.9186956069715069,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,cath,,1000,325,,,,,A,0.4057971014492754,0.25989109456851395,0.8503267300436836,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,cath,,1000,325,,,,,T,0.35,0.17543859649122806,0.6841343767294732,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.11152158677577972,0.08307339602089889,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,61.778568267822266,56.664798736572266,59.221683502197266,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,cath,,1000,325,,,,,C,0.6805555555555556,0.6166228698837395,0.9247269332947927,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,cath,,1000,325,,,,,A,0.37681159420289856,0.22702573595873846,0.8294436608705915,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,cath,,1000,325,,,,,T,0.35,0.17296946068875893,0.6894355284805189,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.08462248742580414,0.062151781450564755,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,64.40898132324219,60.42440414428711,62.41669273376465,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,cath,,1000,325,,,,,C,0.6944444444444444,0.63407605466429,0.9084182222845397,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,cath,,1000,325,,,,,A,0.3188405797101449,0.18011847615365698,0.7653422040571862,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,cath,,1000,325,,,,,T,0.35,0.1844181459566075,0.6900194309690093,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.1036481186747551,0.02080285022736541,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,76.76525115966797,69.482421875,73.12383651733398,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,0,1.0,cath,,1000,325,,,,,C,0.6527777777777778,0.5515154129284563,0.7326021022833521,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,0,1.0,cath,,1000,325,,,,,A,0.2753623188405797,0.17598961102250577,0.6100554255717348,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,0,1.0,cath,,1000,325,,,,,T,0.1,0.027160493827160497,0.5435037864721166,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,0,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.09963057190179825,0.05508436739104573,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,0,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,29.979576110839844,76.51821899414062,53.248897552490234,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,1,1.0,cath,,1000,325,,,,,C,0.6527777777777778,0.536248026167381,0.8421801763581109,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,1,1.0,cath,,1000,325,,,,,A,0.30434782608695654,0.1844590537137121,0.6936388401786989,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,1,1.0,cath,,1000,325,,,,,T,0.2,0.08571428571428572,0.6226764694537745,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,1,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.10235511511564255,0.06565091213467786,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,1,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,31.3717098236084,68.40245056152344,49.88708019256592,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,2,1.0,cath,,1000,325,,,,,C,0.7083333333333334,0.6093567251461988,0.9035776930875371,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,2,1.0,cath,,1000,325,,,,,A,0.2753623188405797,0.17459935897435896,0.7927152248116562,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,2,1.0,cath,,1000,325,,,,,T,0.325,0.14961484593837535,0.7080603311418959,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,2,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.11212190985679626,0.07904647759187063,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,2,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,32.621524810791016,36.105220794677734,34.363372802734375,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,3,1.0,cath,,1000,325,,,,,C,0.6944444444444444,0.5877344877344878,0.8961720388194662,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,3,1.0,cath,,1000,325,,,,,A,0.3333333333333333,0.219985999663419,0.8313139492707321,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,3,1.0,cath,,1000,325,,,,,T,0.3,0.15189317106152805,0.7547525036231767,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,3,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.1292080283164978,0.09310785576571887,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,3,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,43.08946990966797,39.77685546875,41.433162689208984,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,4,1.0,cath,,1000,325,,,,,C,0.6666666666666666,0.5876709111783739,0.8968661440797963,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,4,1.0,cath,,1000,325,,,,,A,0.3333333333333333,0.22635467980295565,0.7944213365450451,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,4,1.0,cath,,1000,325,,,,,T,0.3,0.11637714977097917,0.7247852826888421,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v1,eval_clean_v2
