run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,ckpt_path,train_manifest,eval_manifest
baseline_128_bs80_step200k,200000,0,1.0,cath,,1000,44,,,,,C,0.5555555555555556,0.26,0.9645075927294425,5,362,9,9,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,0,1.0,cath,,1000,44,,,,,A,0.4444444444444444,0.20238095238095236,0.6646541746513177,13,356,9,9,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,0,1.0,cath,,1000,44,,,,,T,0.3333333333333333,0.16666666666666666,0.5308973978946631,32,263,9,3,6,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,0,1.0,inverse_folding,linear,1000,44,,,,,,,,,,,,,,0.09458456933498383,0.03893777386714619,2696,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,0,1.0,dihedral,linear,1000,44,,,,,,,,,,,,,,,,,30.42620849609375,54.391788482666016,42.40899848937988,2696,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,1,1.0,cath,,1000,44,,,,,C,0.6666666666666666,0.4,0.9436298973620912,5,362,9,9,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,1,1.0,cath,,1000,44,,,,,A,0.3333333333333333,0.19047619047619047,0.7349507649094454,13,356,9,9,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,1,1.0,cath,,1000,44,,,,,T,0.0,0.0,0.5915848833995189,32,263,9,3,6,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,1,1.0,inverse_folding,linear,1000,44,,,,,,,,,,,,,,0.10274481028318405,0.054748713038599996,2696,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
baseline_128_bs80_step200k,200000,1,1.0,dihedral,linear,1000,44,,,,,,,,,,,,,,,,,29.387104034423828,45.440608978271484,37.413856506347656,2696,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_128_bs80/checkpoints/chk_epoch=00000153_step=000000200000-EMA.ckpt,train_v1,clean_v1
