run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,ckpt_path,train_manifest,eval_manifest
baseline_256_ep21,400000,0,1.0,cath,,5000,3190,,,,,C,0.7142857142857143,0.5257606127819237,0.7479059643827615,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,0,1.0,cath,,5000,3190,,,,,A,0.38657913931436905,0.20962297591111081,0.536516155564806,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,0,1.0,cath,,5000,3190,,,,,T,0.2756849315068493,0.14928554363828786,0.4958684072624403,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,1,1.0,cath,,5000,3190,,,,,C,0.8259608411892676,0.6217291004684273,0.8859812185688409,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,1,1.0,cath,,5000,3190,,,,,A,0.49307075127644057,0.30734250996111506,0.6514044813183456,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,1,1.0,cath,,5000,3190,,,,,T,0.3450342465753425,0.18024177024184324,0.570625588015918,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,2,1.0,cath,,5000,3190,,,,,C,0.8346627991298042,0.636668269043938,0.8920671328065357,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,2,1.0,cath,,5000,3190,,,,,A,0.5032822757111597,0.288084775366613,0.6696289127264209,24,2144,1379,1371,8,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,2,1.0,cath,,5000,3190,,,,,T,0.3604452054794521,0.1913610511653177,0.5951562072189718,128,1910,1379,1168,211,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,3,1.0,cath,,5000,3190,,,,,C,0.8346627991298042,0.6386530170193317,0.8804287667427851,5,2150,1379,1379,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
