run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,ckpt_path,train_manifest,eval_manifest
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,cath,,5000,325,,,,,C,0.5972222222222222,0.41247058823529414,0.6910077954204529,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,cath,,5000,325,,,,,A,0.3,0.153315349128157,0.518509572263873,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,cath,,5000,325,,,,,T,0.09803921568627451,0.03623188405797101,0.4290846879013876,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.10253982990980148,0.0458610265224852,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,0,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,26.08047103881836,60.183692932128906,43.13208198547363,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,cath,,5000,325,,,,,C,0.6805555555555556,0.46921181360108866,0.7900894567257328,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,cath,,5000,325,,,,,A,0.34285714285714286,0.17215851781069172,0.5762059958015932,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,cath,,5000,325,,,,,T,0.11764705882352941,0.04865712518773743,0.5020568520670469,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.10988224297761917,0.05541601389210342,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,1,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,26.366880416870117,50.79744338989258,38.58216190338135,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,cath,,5000,325,,,,,C,0.6805555555555556,0.4788271203775715,0.8748171205680557,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,cath,,5000,325,,,,,A,0.45714285714285713,0.34009415360347045,0.7013040344817808,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,cath,,5000,325,,,,,T,0.35294117647058826,0.14061740398638795,0.6350831593935514,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.12692219018936157,0.06741922431105775,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,2,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,23.638954162597656,25.644344329833984,24.64164924621582,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,cath,,5000,325,,,,,C,0.7222222222222222,0.6509740259740261,0.9054784012294466,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,cath,,5000,325,,,,,A,0.5,0.28068477416303506,0.755038162252236,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,cath,,5000,325,,,,,T,0.29411764705882354,0.12415854450942171,0.6969100186707072,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.13558070361614227,0.08106759315387338,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,3,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,23.474695205688477,20.61385726928711,22.044276237487793,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,cath,,5000,325,,,,,C,0.6805555555555556,0.5759380663042319,0.9188038507910073,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,cath,,5000,325,,,,,A,0.4142857142857143,0.21861142078533385,0.749191309903032,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,cath,,5000,325,,,,,T,0.35294117647058826,0.15503818674550382,0.7403617099838089,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.13407988846302032,0.07651120368326442,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,4,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,25.632261276245117,21.949966430664062,23.79111385345459,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,cath,,5000,325,,,,,C,0.6944444444444444,0.6391244624940278,0.9258566865271045,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,cath,,5000,325,,,,,A,0.44285714285714284,0.24950664950664952,0.7956587125792185,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,cath,,5000,325,,,,,T,0.3333333333333333,0.16648492266607323,0.7463652197318268,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.12897713482379913,0.0805788232152027,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,5,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,26.932601928710938,23.619094848632812,25.275848388671875,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,cath,,5000,325,,,,,C,0.6944444444444444,0.6366041366041365,0.9214121474422053,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,cath,,5000,325,,,,,A,0.44285714285714284,0.2342417099854171,0.7876695942881877,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,cath,,5000,325,,,,,T,0.35294117647058826,0.1811102034465321,0.775805237974222,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.12567536532878876,0.0700077455301292,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,6,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,28.40234375,29.46250343322754,28.93242359161377,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,cath,,5000,325,,,,,C,0.6944444444444444,0.637037037037037,0.90177503624794,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,cath,,5000,325,,,,,A,0.45714285714285713,0.25105529391243675,0.8155955571432744,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,cath,,5000,325,,,,,T,0.3137254901960784,0.14263382120524978,0.777722210495828,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.13357192277908325,0.07806636492468469,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,7,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,37.42052459716797,35.622955322265625,36.5217399597168,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,cath,,5000,325,,,,,C,0.6944444444444444,0.6037037037037036,0.9240100178849006,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,cath,,5000,325,,,,,A,0.45714285714285713,0.2401000084752945,0.7851603266032338,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,cath,,5000,325,,,,,T,0.35294117647058826,0.16582100070472164,0.7424502362966383,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.1324174553155899,0.08349468122916102,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,8,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,38.80253982543945,37.852394104003906,38.32746696472168,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,cath,,5000,325,,,,,C,0.7222222222222222,0.639836250705816,0.8553878352900738,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,cath,,5000,325,,,,,A,0.38571428571428573,0.1893252953355255,0.5395168631675076,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,cath,,5000,325,,,,,T,0.3137254901960784,0.1636561695385225,0.43427430470890005,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,inverse_folding,linear,5000,325,,,,,,,,,,,,,,0.0989609807729721,0.04518328608496277,43310,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1600k,1600000,9,1.0,dihedral,linear,5000,325,,,,,,,,,,,,,,,,,65.86060333251953,49.42720031738281,57.64390182495117,43310,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000140_step=000001600000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,0,1.0,cath,,5000,325,,,,,C,0.6388888888888888,0.49077462887989204,0.7384073031656555,5,3097,72,72,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,0,1.0,cath,,5000,325,,,,,A,0.35714285714285715,0.19651869512653405,0.49034577684553454,21,3090,72,70,2,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v2,eval_clean_v2
baseline_256_bs24_2gpu_step1700k,1700000,0,1.0,cath,,5000,325,,,,,T,0.058823529411764705,0.009070294784580499,0.4308602759074154,155,2930,72,51,21,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000149_step=000001700000-EMA.ckpt,train_v2,eval_clean_v2
