run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,ckpt_path,train_manifest,eval_manifest
baseline_afdb_256_step1000k,1000000,0,1.0,cath,,5000,4521,,,,,C,0.8233608025797206,0.6518639658523147,0.777983765793117,5,3144,2791,2791,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,0,1.0,cath,,5000,4521,,,,,A,0.5629949604031678,0.3321248418955967,0.49300719919492375,21,3134,2791,2778,13,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,0,1.0,cath,,5000,4521,,,,,T,0.49498843484965305,0.3042271723086826,0.3776322310598851,161,2978,2791,2594,197,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,0,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.13188938796520233,0.07202827685730914,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,0,1.0,dihedral,linear,5000,4521,,,,,,,,,,,,,,,,,23.87067413330078,43.867916107177734,33.86929512023926,699192,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,1,1.0,cath,,5000,4521,,,,,C,0.8656395557147976,0.6871394372349584,0.8368573405802342,5,3144,2791,2791,0,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,1,1.0,cath,,5000,4521,,,,,A,0.6609071274298056,0.48839234258227987,0.5925015753240638,21,3134,2791,2778,13,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,1,1.0,cath,,5000,4521,,,,,T,0.625674633770239,0.44375938834972184,0.49781238157900926,161,2978,2791,2594,197,,,,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,1,1.0,inverse_folding,linear,5000,4521,,,,,,,,,,,,,,0.15798093378543854,0.09549519552864842,699192,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
baseline_afdb_256_step1000k,1000000,1,1.0,dihedral,linear,5000,4521,,,,,,,,,,,,,,,,,21.282703399658203,21.402305603027344,21.342504501342773,699192,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_afdb_swissprot_256/checkpoints/chk_epoch=00000102_step=000001000000-EMA.ckpt,train_v1,eval_v1
