run,step,layer,t,dim,p_at_L_5_linear,p_at_L_5_mlp,p_at_L,p_at_L_2,p_at_L_5,contact_n_test,cath_level,cath_acc,cath_f1,cath_classes,manifest,ckpt_path,error
repa_l0_512_sm,750000,5,1.00,512,0.8304,0.8269,0.5907,0.7281,0.8269,39,T,0.6000,0.5926,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,6,1.00,512,0.8223,0.8378,0.5955,0.7423,0.8378,39,T,0.6000,0.5926,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,7,1.00,512,0.8657,0.8768,0.6361,0.7810,0.8768,39,T,0.5000,0.4815,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,8,1.00,512,0.8463,0.8823,0.6378,0.7935,0.8823,39,T,0.5000,0.4630,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,9,1.00,512,0.8548,0.8749,0.6259,0.7800,0.8749,39,T,0.5000,0.4815,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,0,0.75,512,0.4075,0.4790,0.3460,0.4167,0.4790,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,1,0.75,512,0.4062,0.4482,0.3209,0.3845,0.4482,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,2,0.75,512,0.5632,0.5712,0.3924,0.4808,0.5712,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,3,0.75,512,0.6030,0.6222,0.4307,0.5309,0.6222,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,4,0.75,512,0.5641,0.6585,0.4416,0.5452,0.6585,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,5,0.75,512,0.5431,0.6521,0.4413,0.5454,0.6521,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,6,0.75,512,0.4976,0.5324,0.3698,0.4480,0.5324,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,7,0.75,512,0.4958,0.5117,0.3616,0.4383,0.5117,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,8,0.75,512,0.4844,0.5111,0.3671,0.4374,0.5111,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,9,0.75,512,0.4862,0.4930,0.3593,0.4397,0.4930,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,0,0.50,512,0.1287,0.1632,0.1356,0.1517,0.1632,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,1,0.50,512,0.1514,0.1751,0.1349,0.1472,0.1751,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,2,0.50,512,0.2164,0.2417,0.1719,0.2053,0.2417,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,3,0.50,512,0.2265,0.2681,0.1882,0.2196,0.2681,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,4,0.50,512,0.2280,0.2633,0.1918,0.2350,0.2633,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,5,0.50,512,0.2390,0.2618,0.1926,0.2282,0.2618,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,6,0.50,512,0.2360,0.2442,0.1818,0.2134,0.2442,39,T,0.8000,0.7778,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,7,0.50,512,0.2330,0.2378,0.1877,0.2168,0.2378,39,T,0.8000,0.7778,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,8,0.50,512,0.2349,0.2423,0.1935,0.2173,0.2423,39,T,0.8000,0.7778,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l0_512_sm,750000,9,0.50,512,0.2256,0.2394,0.1867,0.2109,0.2394,39,T,0.8000,0.7778,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer0_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,0,1.00,512,0.8956,0.8946,0.6183,0.7785,0.8946,39,T,0.5000,0.5185,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,1,1.00,512,0.8941,0.8960,0.6352,0.7924,0.8960,39,T,0.5000,0.5185,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,2,1.00,512,0.8826,0.8823,0.6370,0.7805,0.8823,39,T,0.5000,0.5185,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,3,1.00,512,0.8433,0.8688,0.6087,0.7626,0.8688,39,T,0.7000,0.6852,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,4,1.00,512,0.7977,0.8108,0.5471,0.6820,0.8108,39,T,0.9000,0.8519,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,5,1.00,512,0.8231,0.8421,0.5729,0.7171,0.8421,39,T,0.7000,0.6852,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,6,1.00,512,0.8211,0.8389,0.5698,0.7166,0.8389,39,T,0.7000,0.6852,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,7,1.00,512,0.8193,0.8438,0.5711,0.7199,0.8438,39,T,0.7000,0.6852,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,8,1.00,512,0.8138,0.8325,0.5652,0.7100,0.8325,39,T,0.7000,0.6852,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,9,1.00,512,0.7813,0.8079,0.5376,0.6843,0.8079,39,T,0.7000,0.6852,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,0,0.75,512,0.2913,0.2886,0.2291,0.2611,0.2886,39,T,0.8000,0.7963,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,1,0.75,512,0.2985,0.3137,0.2311,0.2659,0.3137,39,T,0.8000,0.7963,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,2,0.75,512,0.5204,0.5678,0.3727,0.4570,0.5678,39,T,0.8000,0.7963,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,3,0.75,512,0.4399,0.5644,0.3883,0.4805,0.5644,39,T,0.9000,0.8667,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,4,0.75,512,0.4498,0.5672,0.3789,0.4623,0.5672,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,5,0.75,512,0.5195,0.6023,0.3957,0.4912,0.6023,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,6,0.75,512,0.5342,0.5924,0.3996,0.4911,0.5924,39,T,0.9000,0.8667,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,7,0.75,512,0.4893,0.5966,0.4012,0.4932,0.5966,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,8,0.75,512,0.4810,0.6015,0.4078,0.5113,0.6015,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,9,0.75,512,0.4741,0.4969,0.3420,0.4182,0.4969,39,T,0.9000,0.8667,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,0,0.50,512,0.0700,0.0744,0.0583,0.0644,0.0744,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,1,0.50,512,0.0687,0.0734,0.0557,0.0606,0.0734,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,2,0.50,512,0.1783,0.1728,0.1442,0.1532,0.1728,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,3,0.50,512,0.1786,0.1958,0.1658,0.1834,0.1958,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,4,0.50,512,0.1661,0.1766,0.1548,0.1729,0.1766,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,5,0.50,512,0.1808,0.2462,0.1763,0.2116,0.2462,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,6,0.50,512,0.1881,0.2266,0.1755,0.2021,0.2266,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,7,0.50,512,0.1924,0.2350,0.1755,0.1953,0.2350,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,8,0.50,512,0.1831,0.2342,0.1792,0.2050,0.2342,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l4_512_sm,750000,9,0.50,512,0.1951,0.2033,0.1562,0.1733,0.2033,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,0,1.00,512,0.9033,0.9016,0.6619,0.8150,0.9016,39,T,0.5000,0.4630,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,1,1.00,512,0.8979,0.9090,0.6766,0.8278,0.9090,39,T,0.6000,0.6111,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,2,1.00,512,0.8969,0.8795,0.6484,0.8012,0.8795,39,T,0.5000,0.5185,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,3,1.00,512,0.8787,0.8807,0.6416,0.7894,0.8807,39,T,0.5000,0.5185,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,4,1.00,512,0.8481,0.8681,0.6155,0.7631,0.8681,39,T,0.5000,0.5185,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,5,1.00,512,0.8387,0.8237,0.5376,0.6802,0.8237,39,T,0.7000,0.6852,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,6,1.00,512,0.8218,0.8473,0.5715,0.7269,0.8473,39,T,0.9000,0.8667,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,7,1.00,512,0.8110,0.8101,0.5473,0.6915,0.8101,39,T,0.9000,0.8667,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,8,1.00,512,0.8162,0.8360,0.5712,0.7120,0.8360,39,T,0.9000,0.8667,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,9,1.00,512,0.7959,0.8213,0.5502,0.6964,0.8213,39,T,0.9000,0.8667,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
